日付,レースID,前走レースID,Ｒ,場所,トラックコード,前走トラックコード,馬名S,騎手,騎手コード,枠番,前走枠番,着順,前走着順,馬番,前走馬番,人気,前走人気,1角,2角,3角,4角,前1角,前2角,前3角,前4角
2018.11.18,201811180505060117,201810140504050107,1,東京,0,0,ミスプロト,藤田菜七,1164,8,6,15,７,17,7,10,10,,,3,3,,,5,5
2018.11.18,201811180505060101,201809220604060202,1,東京,0,8,オトリコミチュウ,池添謙一,1032,1,1,16,10,1,2,6,5,,,18,17,,,9,10
2018.11.18,201811180505060115,201810210403040105,1,東京,0,0,ヤエノヒカリ,嘉藤貴行,1051,7,3,17,16,15,5,18,17,,,12,11,,,16,13
2018.11.18,201811180505060114,201810200504060403,1,東京,0,0,ニシノポンパドール,嶋田純次,1134,7,2,18,12,14,3,14,15,,,2,2,,,7,9
2018.11.17,201811170505050108,201810270504080101,1,東京,1,1,ホウオウモントレー,モレイラ,5509,4,1,１,２,8,1,1,1,,,1,1,,,1,1
2018.11.17,201811170505050102,201810280504090109,1,東京,1,1,リトルモンスター,横山典弘,660,1,6,２,２,2,9,2,2,,,11,12,,,4,4
2018.11.17,201811170505050107,201810270504080116,1,東京,1,1,セイヴァリアント,三浦皇成,1122,4,8,３,３,7,16,7,8,,,9,10,,,11,7
2018.11.17,201811170505050116,201811040505020112,1,東京,1,1,セイウンクロノス,武藤雅,1169,8,8,４,５,16,12,9,3,,,6,7,,,10,10
2018.11.17,201811170505050112,201810280504090108,1,東京,1,1,ジョガールボニート,ビュイッ,5495,6,5,５,３,12,8,3,1,,,2,2,,,2,2
2018.11.17,201811170505050103,201810280403060207,1,東京,1,1,グレートデー,田辺裕信,1075,2,4,６,６,3,7,10,1,,,7,4,,,7,7
2018.11.17,201811170505050106,201811040505020104,1,東京,1,1,シゲルホタルイシ,内田博幸,422,3,4,７,４,6,4,8,4,,,3,2,,,3,3
2018.11.17,201811170505050101,201809090604020512,1,東京,1,8,チャピ,Ｍ．デム,5212,1,6,８,13,1,12,6,2,,,11,10,,7,3,4
2018.11.17,201811170505050111,201810270504080107,1,東京,1,1,テイエムヤマビコ,木幡育也,1167,6,4,９,11,11,7,15,10,,,15,15,,,8,11
2018.11.17,201811170505050104,201810270504080111,1,東京,1,1,ブラックアルテミス,古川吉洋,1015,2,6,10,８,4,11,13,11,,,13,13,,,6,7
2018.11.17,201811170505050115,201810280504090401,1,東京,1,0,ブライトンテソーロ,大野拓弥,1096,8,1,11,７,15,1,5,3,,,5,4,,,1,1
2018.11.17,201811170505050114,201810280504090106,1,東京,1,1,ニシノアマタ,野中悠太,1158,7,4,12,４,14,6,11,8,,,7,7,,,4,4
2018.11.17,201811170505050109,201811030505010506,1,東京,1,1,トーセンルビー,田中勝春,684,5,3,13,６,9,6,12,7,,,13,13,,,12,12
2018.11.17,201811170505050113,201810270403050206,1,東京,1,1,ネイチャーサムソン,北村宏司,1043,7,4,14,11,13,6,16,8,,,9,9,10,9,8,8
2018.11.17,201811170505050110,201810130403010508,1,東京,1,0,レッドパラス,戸崎圭太,5386,5,4,15,12,10,8,4,1,,,3,6,,,5,5
2018.11.17,201811170505050105,201809290604080102,1,東京,1,1,マリヒメ,岩部純二,726,3,1,16,15,5,2,14,13,,,16,16,5,5,7,12
2018.11.17,201811170303050109,201810270804080410,1,福島,1,1,メイショウゼッケイ,荻野琢真,1112,5,5,１,２,9,10,4,7,,,4,4,,,4,4
2018.11.17,201811170303050102,201810280403060211,1,福島,1,1,マイネルナイペス,丹内祐次,1091,1,6,２,４,2,11,7,10,,,9,8,,,3,3
2018.11.17,201811170303050103,201808250102030104,1,福島,1,1,ショウブ,川又賢治,1166,2,4,３,３,3,4,5,1,,,6,5,,,1,1
2018.11.17,201811170303050116,201810280403060202,1,福島,1,1,オルダージュ,木幡巧也,1162,8,2,４,２,16,2,3,2,,,2,2,,,1,1
2018.11.17,201811170303050105,201811040303020114,1,福島,1,1,ブルーファンク,鮫島克駿,1157,3,7,５,２,5,14,1,5,,,2,2,,,2,2
2018.11.17,201811170303050106,201810280403060511,1,福島,1,1,トピアリスト,丸山元気,1127,3,6,６,５,6,11,11,5,,,9,8,,,7,8
2018.11.17,201811170303050110,201809300604090109,1,福島,1,1,シュンラン,菊沢一樹,1161,5,5,７,２,10,9,10,8,,,12,11,,,9,9
2018.11.17,201811170303050107,201809290604080210,1,福島,1,8,バカラクイーン,藤田菜七,1164,4,5,８,２,7,10,2,1,,,4,5,,,3,3
2018.11.17,201811170303050112,201810270804080310,1,福島,1,0,エイトマイル,荻野極,1160,6,6,９,５,12,10,6,8,,,6,8,,,3,3
2018.11.17,201811170303050114,201809230904070109,1,福島,1,1,ラフィティ,鮫島良太,1099,7,8,10,４,14,9,9,3,,,6,5,,,2,2
2018.11.17,201811170303050104,201811040303020108,1,福島,1,1,ランネシアーナ,川須栄彦,1128,2,4,11,３,4,8,8,7,,,1,1,,,3,3
2018.11.17,201811170303050113,201809300604090104,1,福島,1,1,パシュート,長岡禎仁,1142,7,2,12,13,13,4,15,10,,,11,12,,,10,12
2018.11.17,201811170303050101,201809170904050107,1,福島,1,1,パゴダ,杉原誠人,1135,1,6,13,７,1,7,13,10,,,13,13,,,10,10
2018.11.17,201811170303050115,201809300604090101,1,福島,1,1,カメチャン,柴山雄一,5243,8,1,14,８,15,1,12,6,,,13,14,,,4,3
2018.11.17,201811170303050111,201807280402010214,1,福島,1,1,コケラオトシ,横山武史,1170,6,8,15,12,11,14,14,9,,,16,16,,,5,8
2018.11.17,201811170303050108,201809230604070410,1,福島,1,1,ウラギリモノ,原田和真,1143,4,5,16,13,8,10,16,9,,,13,15,,,9,11
2018.11.11,201811110505040111,201810130504040511,1,東京,1,0,モリノカワセミ,野中悠太,1158,6,6,１,９,11,11,7,15,,,4,3,,,7,8
2018.11.11,201811110505040107,201810200403030210,1,東京,1,1,アポロチーター,石川裕紀,1150,4,6,２,６,7,10,2,4,,,1,1,3,3,3,3
2018.11.11,201811110505040102,201810210504070513,1,東京,1,1,ロサデラルス,大野拓弥,1096,1,7,３,４,2,13,1,2,,,7,6,,,2,2
2018.11.11,201811110505040109,201810210504070508,1,東京,1,1,サンロアノーク,西村太一,1131,5,4,４,７,9,8,4,5,,,10,10,,,12,11
2018.11.11,201811110505040113,201809300604090513,1,東京,1,0,ロンリーウェイ,武士沢友,1029,7,8,５,12,13,13,11,8,,,6,6,10,10,10,12
2018.11.11,201811110505040115,201810200403030502,1,東京,1,8,インターロード,古川吉洋,1015,8,2,６,２,15,2,3,4,,,2,2,,,3,3
2018.11.11,201811110505040110,201810280504090209,1,東京,1,1,ブラックアンバー,富田暁,1168,5,7,７,７,10,9,5,3,,,7,8,,,11,12
2018.11.11,201811110505040105,201807280402010212,1,東京,1,1,キュリオス,木幡育也,1167,3,7,８,13,5,12,13,7,,,16,13,,,15,14
2018.11.11,201811110505040101,201810280504090509,1,東京,1,0,モンサンラファータ,北村宏司,1043,1,5,９,12,1,9,6,11,,,4,3,,1,1,1
2018.11.11,201811110505040106,201810270504080410,1,東京,1,1,ワンダーヴァレッタ,小崎綾也,1152,3,5,10,４,6,10,9,12,,,10,10,,,9,8
2018.11.11,201811110505040112,201809150604030212,1,東京,1,1,クリスタルニキータ,内田博幸,422,6,6,11,８,12,12,10,9,,,3,3,,,10,10
2018.11.11,201811110505040116,201810200504060413,1,東京,1,0,ラインシャーロット,武藤雅,1169,8,7,12,17,16,13,14,13,,,14,16,,,7,6
2018.11.11,201811110505040103,201810270403050310,1,東京,1,1,ラブヴィサージュ,柴田大知,1009,2,6,13,12,3,10,8,6,,,10,10,,,10,11
2018.11.11,201811110505040108,201810210504070411,1,東京,1,0,ローズドクレア,横山武史,1170,4,6,14,16,8,11,12,10,,,7,8,,,16,15
2018.11.11,201811110505040104,201807210302070508,1,東京,1,0,デュエットカラー,嘉藤貴行,1051,2,5,15,12,4,8,15,14,,,14,13,13,12,13,12
2018.11.11,201811110505040114,201811030303010201,1,東京,1,0,ゴーアブロード,岩部純二,726,7,1,16,16,14,1,16,16,,,13,15,,,16,16
2018.11.11,201811110303040110,201810140403020112,1,福島,1,1,アンビル,藤田菜七,1164,5,7,１,３,10,12,3,1,,,2,2,,,3,3
2018.11.11,201811110303040114,201810210403040213,1,福島,1,1,アマデウス,菱田裕二,1144,7,8,２,２,14,13,1,1,,,4,6,,,2,2
2018.11.11,201811110303040102,201809160604040103,1,福島,1,1,フレッシュスマイル,戸崎圭太,5386,1,2,３,３,2,3,2,1,,,1,1,,,1,1
2018.11.11,201811110303040111,201810280804090106,1,福島,1,1,ジョートラジャ,鮫島克駿,1157,6,6,４,５,11,6,5,3,,,4,3,,,2,2
2018.11.11,201811110303040107,201810200804060605,1,福島,1,1,イチバンヤリ,吉田隼人,1095,4,5,５,５,7,5,7,9,,,14,14,,,7,7
2018.11.11,201811110303040109,201809230604070103,1,福島,1,1,タマモキャペリン,勝浦正樹,1025,5,2,６,６,9,3,12,9,,,9,10,,,14,13
2018.11.11,201811110303040105,201809170604050512,1,福島,1,8,ローゼンオルデン,田辺裕信,1075,3,6,７,７,5,12,6,2,,,9,9,,,7,8
2018.11.11,201811110303040108,201810060504010115,1,福島,1,1,キョウエイビーコン,西田雄一,1004,4,8,８,14,8,15,11,14,,,13,12,,,12,11
2018.11.11,201811110303040104,201810080504030404,1,福島,1,1,ストレートパンチ,荻野極,1160,2,2,９,８,4,4,10,10,,,2,3,,,1,1
2018.11.11,201811110303040115,201809150604030606,1,福島,1,1,トロントテソーロ,木幡巧也,1162,8,3,10,16,15,6,8,4,,,7,7,,,16,16
2018.11.11,201811110303040103,201809020102060206,1,福島,1,0,ヨドノミラクル,柴山雄一,5243,2,4,11,11,3,6,9,7,,,14,15,,,10,9
2018.11.11,201811110303040116,201809150604030611,1,福島,1,1,クリノリトルスター,嶋田純次,1134,8,6,12,15,16,11,16,15,,,9,11,,,13,15
2018.11.11,201811110303040112,201810060504010112,1,福島,1,1,アンジェリーブル,三浦皇成,1122,6,6,13,６,12,12,4,2,,,7,7,,,5,5
2018.11.11,201811110303040106,201809020402120608,1,福島,1,1,カシノトランキーロ,川須栄彦,1128,3,5,14,13,6,8,14,14,,,4,3,,,8,9
2018.11.11,201811110303040101,201810080804030314,1,福島,1,0,サンダガ,長岡禎仁,1142,1,7,15,16,1,14,13,18,,,16,15,,,7,9
2018.11.11,201811110303040113,201807280402010506,1,福島,1,0,ラッキーファインド,菊沢一樹,1161,7,5,16,11,13,6,15,12,,,12,12,,,7,8
2018.11.10,201811100505030102,201809020402120101,1,東京,0,8,グラナタス,福永祐一,1014,1,1,１,５,2,1,1,1,,,3,4,,,4,3
2018.11.10,201811100505030107,201810200504060302,1,東京,0,0,ヤマチョウヴォイス,石川裕紀,1150,4,2,２,３,7,2,3,7,,,1,1,,,8,8
2018.11.10,201811100505030108,201810140504050102,1,東京,0,0,ラインコマンダー,武藤雅,1169,4,2,２,５,8,2,4,8,,,9,9,,,3,3
2018.11.10,201811100505030115,201810200504060304,1,東京,0,0,ピュアヒカリ,大野拓弥,1096,7,4,４,４,15,4,2,3,,,3,3,,,6,7
2018.11.10,201811100505030109,201810130504040517,1,東京,0,0,ブラックミーティア,田中勝春,684,5,8,５,５,9,17,5,7,,,11,10,,,5,5
2018.11.10,201811100505030117,201810200403030213,1,東京,0,1,コスモミローディア,酒井学,1034,8,7,６,８,17,13,10,8,,,7,6,7,8,8,9
2018.11.10,201811100505030114,201810200504060409,1,東京,0,0,セイカアミダイケ,田辺裕信,1075,7,5,７,８,14,9,6,12,,,5,6,,,1,1
2018.11.10,201811100505030111,201810070504020313,1,東京,0,0,マメシボリ,江田照男,689,6,7,８,７,11,13,7,14,,,9,10,,,10,10
2018.11.10,201811100505030103,201810130504040108,1,東京,0,0,コスモアドム,柴田大知,1009,2,8,９,８,3,8,12,7,,,7,6,,,3,3
2018.11.10,201811100505030101,201809090604020501,1,東京,0,8,エンパワーメント,内田博幸,422,1,1,10,８,1,1,9,8,,,16,15,,11,8,9
2018.11.10,201811100505030105,201808120402060610,1,東京,0,1,コットンスノー,戸崎圭太,5386,3,6,11,11,5,10,8,6,,,12,12,7,7,8,9
2018.11.10,201811100505030113,201811040303020101,1,東京,0,1,ランペドゥーザ,岩部純二,726,7,1,12,15,13,1,18,14,,,14,15,,,16,16
2018.11.10,201811100505030110,201808180402070209,1,東京,0,1,ヌチグスイ,宮崎北斗,1118,5,6,13,８,10,9,11,3,,,5,4,,,4,5
2018.11.10,201811100505030118,201810280504090301,1,東京,0,0,ルトンセラン,三浦皇成,1122,8,1,14,12,18,1,13,7,,,2,2,,,3,3
2018.11.10,201811100505030106,201810280504090408,1,東京,0,0,ヒリーズサン,松岡正海,1085,3,4,15,16,6,8,16,18,,,13,13,,,11,11
2018.11.10,201811100505030112,201810130504040508,1,東京,0,0,トシノファイン,野中悠太,1158,6,4,16,16,12,8,17,16,,,14,13,,,14,13
2018.11.10,201811100505030104,201810270504080103,1,東京,0,1,クレバーゲイン,柴田善臣,641,2,2,17,14,4,3,14,16,,,17,17,,,14,15
2018.11.10,201811100505030116,201810140403020308,1,東京,0,0,クラウンオペラ,武士沢友,1029,8,4,18,12,16,8,15,16,,,18,18,,,,16
2018.11. 4,201811040303020116,201809230604070104,1,福島,1,1,ハンサムリー,藤田菜七,1164,8,2,１,２,16,4,1,1,,,1,1,,,1,1
2018.11. 4,201811040303020114,201808110101050501,1,福島,1,0,ブルーファンク,鮫島克駿,1157,7,1,２,11,14,1,5,3,,,2,2,,2,2,2
2018.11. 4,201811040303020108,201810140804050301,1,福島,1,1,ランネシアーナ,川須栄彦,1128,4,1,３,４,8,1,7,8,,,3,3,1,1,1,1
2018.11. 4,201811040303020112,201808260402100103,1,福島,1,1,ピンクペルレ,津村明秀,1092,6,2,４,３,12,3,2,4,,,3,3,,,2,2
2018.11. 4,201811040303020113,201810130504040412,1,福島,1,1,アイアムハヤスギル,江田照男,689,7,6,５,４,13,12,4,5,,,3,3,,,2,2
2018.11. 4,201811040303020110,201810130504040207,1,福島,1,1,ハーベストゴールド,嘉藤貴行,1051,5,4,６,５,10,7,3,3,,,9,7,,,5,5
2018.11. 4,201811040303020102,201808040402030206,1,福島,1,0,ローブドール,柴山雄一,5243,1,3,７,11,2,6,12,8,,,13,11,,,,10
2018.11. 4,201811040303020111,201807280402010202,1,福島,1,1,シゲルキャッツアイ,丸田恭介,1117,6,2,８,７,11,2,9,12,,,11,11,,,10,11
2018.11. 4,201811040303020109,201810060504010110,1,福島,1,1,ロードシュタルク,横山武史,1170,5,5,９,４,9,10,6,13,,,6,7,,,3,3
2018.11. 4,201811040303020106,201809080604010104,1,福島,1,1,ラブミーサアヤ,木幡巧也,1162,3,2,10,８,6,4,11,7,,,6,6,,,4,3
2018.11. 4,201811040303020115,201810060504010101,1,福島,1,1,トモジャナイト,丹内祐次,1091,8,1,11,13,15,1,8,5,,,8,9,,,5,5
2018.11. 4,201811040303020104,201809220604060210,1,福島,1,8,セクシーブーツ,井上敏樹,1151,2,5,12,16,4,10,13,14,,,13,15,,,2,2
2018.11. 4,201811040303020105,201809290604080205,1,福島,1,8,アリスチャン,西田雄一,1004,3,3,13,８,5,5,10,15,,,10,10,,,1,1
2018.11. 4,201811040303020103,201809290604080103,1,福島,1,1,ユウユウリアン,荻野極,1160,2,2,14,14,3,3,16,16,,,13,13,13,11,16,15
2018.11. 4,201811040303020101,201809160604040105,1,福島,1,1,ランペドゥーザ,杉原誠人,1135,1,3,15,13,1,5,14,13,,,16,16,,,14,14
2018.11. 4,201811040303020107,201809230604070412,1,福島,1,1,スズチャン,城戸義政,1147,4,6,16,16,7,12,15,16,,,12,14,,,15,15
2018.10.27,201810270504080106,201810130504040202,1,東京,1,1,ワイルドトレイダー,石川裕紀,1150,3,1,１,７,6,2,9,13,,,3,3,,,8,8
2018.10.27,201810270504080101,201810070504020415,1,東京,1,1,ホウオウモントレー,モレイラ,5509,1,8,２,２,1,15,1,1,,,1,1,,,1,1
2018.10.27,201810270504080116,201810080504030410,1,東京,1,1,セイヴァリアント,三浦皇成,1122,8,5,３,７,16,10,8,4,,,11,7,,,8,8
2018.10.27,201810270504080112,201810070504020116,1,東京,1,1,プレイングラン,戸崎圭太,5386,6,8,４,４,12,16,3,8,,,14,10,,,12,11
2018.10.27,201810270504080115,201809020402120606,1,東京,1,1,ヘニッヒ,内田博幸,422,8,4,５,６,15,6,5,10,,,4,4,,,12,12
2018.10.27,201810270504080113,201806300302010503,1,東京,1,0,ラブインブルーム,武藤雅,1169,7,3,６,３,13,3,4,5,,,8,6,,,9,7
2018.10.27,201810270504080104,201810140504050207,1,東京,1,1,アペタイザー,岩田康誠,5203,2,6,７,２,4,7,2,3,,,2,2,,,3,2
2018.10.27,201810270504080111,201810060504010216,1,東京,1,1,ブラックアルテミス,野中悠太,1158,6,8,８,11,11,16,11,13,,,6,7,,,3,2
2018.10.27,201810270504080109,201810140504050203,1,東京,1,1,グラスミルキー,田辺裕信,1075,5,3,９,６,9,3,6,10,,,12,13,,,7,7
2018.10.27,201810270504080114,201806300302010601,1,東京,1,1,ラブミフォーエバー,北村宏司,1043,7,1,10,14,14,1,12,7,,,16,16,,,14,14
2018.10.27,201810270504080107,201810080504030501,1,東京,1,0,テイエムヤマビコ,木幡育也,1167,4,1,11,13,7,1,10,15,,,8,11,,,5,5
2018.10.27,201810270504080110,201810060504010211,1,東京,1,1,シバハマ,大野拓弥,1096,5,6,12,６,10,11,7,9,,,4,5,,,2,2
2018.10.27,201810270504080105,201810130403010511,1,東京,1,0,ダンクフェスト,柴田大知,1009,3,6,13,16,5,11,13,15,,,10,11,,,12,14
2018.10.27,201810270504080103,201810200504060408,1,東京,1,0,クレバーゲイン,嶋田純次,1134,2,4,14,18,3,8,16,17,,,14,15,,,17,17
2018.10.27,201810270504080108,201810210504070106,1,東京,1,1,ムーランノワール,荻野極,1160,4,6,15,11,8,6,15,11,,,12,14,,,3,3
2018.10.27,201810270504080102,201810140403020518,1,東京,1,0,マリノエリー,武士沢友,1029,1,8,16,14,2,18,14,17,,,6,7,,,11,12
2018.10.21,201810210403040112,201809290904080211,1,新潟,0,0,イベリス,秋山真一,1019,6,7,１,４,12,11,2,2,,,2,2,,,5,4
2018.10.21,201810210403040108,201809090604020114,1,新潟,0,8,ミリオンゲーム,藤田菜七,1164,4,7,２,３,8,14,3,4,,,1,1,,,2,2
2018.10.21,201810210403040109,201810020904090510,1,新潟,0,0,スキップ,川又賢治,1166,5,7,３,５,9,10,8,4,,,3,4,,,6,3
2018.10.21,201810210403040103,201809150604030508,1,新潟,0,8,カワイイスイーパー,菊沢一樹,1161,2,4,４,８,3,8,4,1,,,7,7,,1,2,2
2018.10.21,201810210403040114,201809290904080209,1,新潟,0,0,キコクイーン,鮫島克駿,1157,7,6,５,２,14,9,1,5,,,3,3,,,1,1
2018.10.21,201810210403040101,201809160604040208,1,新潟,0,8,エコロトム,丸山元気,1127,1,4,６,６,1,8,5,3,,,3,4,,,5,6
2018.10.21,201810210403040107,201809090904020604,1,新潟,0,0,ケイティシャイン,長岡禎仁,1142,4,4,７,10,7,4,14,9,,,10,11,,,9,10
2018.10.21,201810210403040104,201809290604080203,1,新潟,0,8,カツコノユメ,宮崎北斗,1118,2,2,８,４,4,3,7,4,,,7,7,,,3,4
2018.10.21,201810210403040111,201808261002100504,1,新潟,0,0,サニーサインズ,小牧太,894,6,4,９,５,11,4,12,9,,,13,10,,,7,6
2018.10.21,201810210403040102,201806300302010506,1,新潟,0,0,コスモポルベーラ,木幡巧也,1162,1,5,10,５,2,6,11,9,,,15,13,,,10,10
2018.10.21,201810210403040115,201808260402100202,1,新潟,0,0,エレモフィラ,木幡初也,1153,7,1,11,16,15,2,16,12,,,10,11,,,,17
2018.10.21,201810210403040117,201809290604080209,1,新潟,0,8,ムスティッカ,横山武史,1170,8,5,12,３,17,9,6,12,,,7,7,,,2,2
2018.10.21,201810210403040106,201809300604090413,1,新潟,0,8,ベニハルカ,松田大作,1030,3,7,13,13,6,13,15,15,,,17,15,,,14,13
2018.10.21,201810210403040113,201809160904040105,1,新潟,0,1,イズジョークラウン,森裕太朗,1165,7,4,14,11,13,5,10,7,,,13,15,,,7,8
2018.10.21,201810210403040118,201810080804030303,1,新潟,0,0,エイシンホルス,川須栄彦,1128,8,2,15,10,18,3,9,16,,,3,4,,,1,1
2018.10.21,201810210403040105,201809300604090412,1,新潟,0,8,ヤエノヒカリ,西田雄一,1004,3,6,16,10,5,12,17,10,,,16,13,,,4,3
2018.10.21,201810210403040116,201809290604080214,1,新潟,0,8,シンモエ,村田一誠,1031,8,7,17,14,16,14,18,13,,,18,18,,,10,10
2018.10.21,201810210403040110,201809170604050508,1,新潟,0,8,クリノテバク,西村淳也,1171,5,4,18,９,10,8,13,8,,,10,15,,,2,2
2018.10. 8,201810080504030104,201809230604070216,1,東京,1,8,テイエムアカリオー,横山典弘,660,2,8,１,15,4,16,12,14,,,9,8,,11,13,12
2018.10. 8,201810080504030111,201809150604030616,1,東京,1,1,フーズサイド,武士沢友,1029,6,8,２,６,11,16,6,8,,,16,13,,,9,10
2018.10. 8,201810080504030112,201809150604030211,1,東京,1,1,アキンド,戸崎圭太,5386,6,6,３,４,12,11,2,5,,,2,2,,,7,6
2018.10. 8,201810080504030114,201809170604050311,1,東京,1,0,ブラックアンバー,武藤雅,1169,7,8,４,７,14,11,3,4,,,5,4,5,5,4,4
2018.10. 8,201810080504030113,201807290402020105,1,東京,1,8,クリムトゥ,杉原誠人,1135,7,5,５,10,13,5,13,11,,,10,8,,,11,11
2018.10. 8,201810080504030116,201809150604030301,1,東京,1,0,トーセンバーボン,宮崎北斗,1118,8,1,６,５,16,1,4,6,,,14,11,4,4,5,3
2018.10. 8,201810080504030115,201809170604050205,1,東京,1,8,ケイスター,大野拓弥,1096,8,3,７,７,15,5,9,11,,,3,2,,3,3,4
2018.10. 8,201810080504030109,201809170604050106,1,東京,1,1,アミュリオン,黛弘人,1109,5,5,８,５,9,6,8,10,,,5,4,6,5,5,5
2018.10. 8,201810080504030110,201808110402050514,1,東京,1,8,トゥルボー,石橋脩,1077,5,8,９,10,10,14,5,2,,,7,4,,,3,3
2018.10. 8,201810080504030108,201809150604030207,1,東京,1,1,リュウノイブキ,丸山元気,1127,4,4,10,13,8,7,10,8,,,14,15,,,10,10
2018.10. 8,201810080504030102,201809080604010214,1,東京,1,8,ヤマタケアンジュ,原田和真,1143,1,7,11,13,2,14,16,16,,,10,11,,9,3,4
